0,1,1592.0
0,330,262.6
0,329,330.0
0,3,421.125
0,328,528.25
0,4,305.8333333333333
0,327,887.5
0,5,354.0
0,326,332.6666666666667
0,325,354.3333333333333
0,7,559.0
0,324,489.0
0,51,324.3333333333333
0,72,462.5
1,0,384.75
1,2,1672.0
1,3,545.0
1,330,442.5
1,4,412.8
1,329,775.5
1,5,573.3333333333334
1,328,909.5
1,6,346.3333333333333
1,327,833.0
1,7,223.11111111111111
1,326,644.0
1,8,307.7
1,325,383.625
2,1,260.57142857142856
2,3,938.5
2,4,754.0
2,5,411.25
2,330,879.5
2,6,923.0
2,329,459.75
2,7,376.0
2,328,207.5
2,327,423.75
2,9,208.0
2,326,854.0
2,40,402.2
2,297,281.3333333333333
3,2,266.2857142857143
3,4,577.3333333333333
3,1,706.5
3,5,936.5
3,0,1602.0
3,6,512.3333333333333
3,7,586.6666666666666
3,330,214.57142857142856
3,8,347.8333333333333
3,329,260.5
3,9,227.3333333333333
3,328,446.5
3,327,456.4285714285714
3,279,261.0
4,3,561.0
4,5,493.4
4,2,760.5
4,6,448.8
4,1,541.0
4,7,307.5
4,0,1534.0
4,8,291.2857142857143
4,9,534.0
4,330,287.5
4,329,479.75
4,328,517.25
4,231,376.7142857142857
4,214,414.75
4,258,369.6
5,4,674.0
5,6,430.75
5,3,399.6
5,7,1490.0
5,2,410.5
5,8,947.0
5,1,482.8
5,9,418.33333333333337
5,0,135.1764705882353
5,10,910.5
5,11,248.5555555555556
5,330,946.5
5,12,1537.0
5,329,232.9090909090909
5,282,272.42857142857144
6,5,359.5
6,7,218.4
6,4,637.3333333333334
6,8,311.5
6,3,606.0
6,9,567.3333333333334
6,2,366.0
6,10,316.0
6,1,232.88888888888889
6,11,951.0
6,12,960.5
6,13,1010.5
6,330,291.3333333333333
6,94,363.3333333333333
7,6,984.5
7,8,134.55
7,5,571.6666666666666
7,9,1650.0
7,4,1496.0
7,10,351.4705882352941
7,3,764.6666666666667
7,11,452.4
7,2,1574.0
7,12,750.0
7,1,1532.0
7,13,353.6
7,0,1702.0
7,14,371.0
8,7,473.6
8,9,197.63636363636363
