0 1 3.3
0 2 9.49
0 3 2.58
0 4 3.36
0 14 8.96
0 17 3.94
0 18 1.34
0 33 8.6
1 0 6.81
1 2 2.7
1 3 9.92
1 4 5.2
1 31 9.27
1 42 9.68
2 0 5.05
2 1 1.75
2 3 1.44
2 4 8.05
2 5 6.82
2 10 1.77
2 15 9.94
2 24 3.49
2 26 3.46
2 43 4.94
2 47 1.48
3 0 7.49
3 1 6.6
3 2 6.83
3 4 7.85
3 40 3.83
4 0 8.89
4 1 1.7
4 2 8.62
4 3 3.11
4 11 8.67
4 44 6.39
5 8 3.63
5 0 6.13
5 14 1.74
5 43 1.81
6 9 2.07
6 26 4.18
6 8 9.52
6 35 3.0
7 26 9.95
7 20 7.09
7 5 2.18
7 25 6.3
8 7 8.04
8 10 6.92
8 19 7.9
9 39 5.31
9 27 8.9
9 29 3.64
10 8 6.49
10 48 9.87
10 7 5.28
10 13 7.12
10 26 9.2
10 31 9.1
10 34 5.14
11 5 8.18
11 38 5.24
11 24 5.6
12 0 9.16
12 26 7.69
12 33 4.43
12 47 4.86
13 9 2.94
13 4 9.74
13 36 4.98
13 43 2.66
13 46 6.27
13 31 7.31
13 24 6.65
13 29 8.8
13 38 5.75
13 44 2.39
14 3 8.64
14 35 8.58
14 29 6.71
14 41 5.74
15 17 3.05
15 29 9.7
16 13 6.46
16 17 8.86
16 21 7.82
16 39 9.75
16 34 9.6
16 35 7.74
16 36 8.81
16 45 6.41
16 46 8.29
16 48 4.93
17 5 7.7
17 22 8.98
17 19 7.76
17 47 3.58
18 9 1.33
18 22 6.93
18 14 4.51
18 21 3.43
18 48 6.88
19 12 7.01
19 14 3.74
19 0 6.96
19 6 1.15
19 39 5.8
20 34 8.73
21 25 8.47
21 35 3.87
21 12 7.62
22 27 7.06
22 3 6.18
22 11 8.5
23 48 5.27
23 47 2.63
24 14 9.29
24 41 4.59
24 26 1.95
24 15 8.24
24 49 4.69
25 6 9.62
25 11 6.17
25 31 6.77
25 37 6.15
25 42 1.59
26 14 4.34
26 39 2.16
27 19 4.29
27 26 6.57
27 32 6.4
27 33 7.71
27 13 2.77
27 38 5.95
28 15 8.71
28 19 7.35
28 6 9.88
29 27 7.44
29 46 2.49
29 34 5.09
29 38 8.52
29 31 5.13
29 45 7.84
30 40 3.79
30 2 4.06
30 31 1.25
30 46 7.66
31 32 2.57
31 38 9.39
31 6 5.03
31 48 9.99
32 9 2.8
32 22 6.05
32 37 8.63
33 17 4.42
33 19 3.84
33 18 8.12
33 11 6.44
33 39 1.68
33 40 6.01
34 12 9.04
34 46 2.36
34 4 2.92
34 22 7.54
34 41 7.14
35 23 3.69
35 25 8.02
35 29 2.08
35 0 7.28
35 13 3.51
36 7 5.72
36 3 1.5
36 46 9.34
36 38 6.03
36 39 2.12
37 12 5.04
37 23 4.53
37 34 4.96
37 45 2.31
37 22 4.5
38 21 3.34
38 16 2.05
38 17 6.74
38 35 7.88
39 30 2.27
39 37 2.97
39 38 7.25
39 23 7.79
39 45 5.61
40 22 3.44
40 17 1.55
40 34 3.68
41 10 2.53
41 27 8.08
41 34 1.31
41 40 4.88
41 2 5.18
41 12 9.06
42 13 6.8
42 23 3.29
42 30 5.64
42 41 1.04
42 34 5.66
42 14 2.17
42 44 2.96
43 16 2.65
43 17 2.01
43 28 3.09
43 2 3.73
43 29 4.25
43 22 7.38
44 6 6.52
44 32 7.64
44 43 3.56
44 0 4.33
44 48 9.89
45 8 5.85
45 40 8.17
45 26 5.08
45 5 5.33
45 47 7.51
46 10 3.65
46 29 6.87
46 8 5.65
46 47 7.75
47 14 4.26
47 49 4.31
48 20 1.37
48 21 7.18
48 44 4.76
48 46 5.52
48 40 9.36
48 41 8.77
48 19 8.79
48 27 8.53
49 17 7.91
