0 1 5.75
0 2 5.4
0 3 9.87
0 4 4.06
0 19 7.91
0 27 7.85
0 35 3.67
0 40 4.58
1 0 7.12
1 2 7.79
1 3 3.44
1 4 2.58
1 7 7.13
1 19 7.31
1 20 9.27
1 21 4.38
1 25 2.88
1 36 8.73
2 0 9.6
2 1 1.75
2 3 7.18
2 4 9.52
2 21 5.63
2 48 6.41
3 0 9.94
3 1 7.59
3 2 1.39
3 4 6.74
3 18 5.09
3 30 8.87
3 33 7.88
3 44 8.24
4 0 9.29
4 1 7.25
4 2 2.97
4 3 3.21
4 22 6.91
4 37 6.82
4 42 5.65
4 43 5.95
4 45 6.31
4 49 1.33
5 19 6.04
5 8 6.83
5 17 1.27
5 39 7.67
5 41 9.74
5 34 2.63
6 18 8.58
6 11 2.16
6 27 9.39
6 17 9.93
6 25 7.06
6 9 4.5
6 30 5.3
6 35 4.25
6 39 5.61
6 40 9.06
6 48 9.33
7 10 1.1
7 45 4.65
7 13 9.75
7 41 2.65
7 31 2.82
7 14 3.09
7 30 4.18
7 36 8.86
7 39 8.8
7 43 7.51
8 7 5.05
8 13 3.94
8 19 2.28
8 32 1.07
8 22 5.28
8 28 9.92
8 18 6.37
8 23 3.78
9 39 7.38
9 19 9.81
9 3 3.11
9 30 3.51
9 20 4.03
9 10 8.6
9 16 9.28
9 24 1.82
9 44 9.99
10 9 8.5
10 15 4.31
10 11 4.69
10 32 2.48
10 6 5.64
10 47 3.05
10 22 8.29
11 6 7.11
11 29 8.89
11 47 6.25
11 15 6.27
11 34 4.93
11 17 2.27
11 30 7.92
11 32 7.09
11 33 8.9
11 35 7.44
11 39 2.14
12 8 8.72
12 23 6.92
12 35 1.37
12 19 3.46
12 9 5.92
12 5 7.16
12 45 4.35
12 49 1.88
13 23 6.15
13 39 6.03
13 3 4.53
13 41 3.87
13 25 9.95
13 26 5.49
13 35 3.2
13 46 1.58
14 10 1.34
14 11 9.25
14 30 3.43
14 17 6.95
14 26 7.28
14 24 3.83
14 28 4.42
14 38 1.84
14 48 6.51
15 14 6.87
15 27 6.6
15 35 9.16
15 25 6.59
15 44 7.76
15 18 4.49
15 28 9.5
15 31 1.74
15 47 1.59
16 39 7.56
16 0 2.07
16 29 7.03
16 37 8.47
16 43 5.03
16 19 3.0
16 24 8.88
16 28 8.05
16 44 4.04
17 9 8.41
17 1 8.01
17 36 8.74
17 3 5.52
17 32 9.34
17 49 3.29
17 25 2.53
17 31 7.36
17 37 5.13
17 40 8.12
17 47 3.49
18 13 4.96
18 43 1.15
18 47 3.65
18 2 9.35
18 24 6.17
18 14 7.71
18 22 1.77
18 29 7.82
18 38 4.26
18 39 4.66
19 5 5.58
19 9 8.77
19 15 1.04
19 14 7.62
19 23 3.74
19 38 1.62
19 28 5.85
19 46 7.9
20 11 5.14
20 43 5.67
20 16 3.01
20 48 8.0
20 28 8.04
20 21 9.1
20 38 3.1
21 7 4.9
21 23 2.77
21 38 5.24
21 22 9.04
21 8 7.86
21 33 7.49
21 32 3.61
21 40 2.1
21 41 8.97
21 42 8.62
22 6 9.36
22 12 2.6
22 13 2.92
22 5 9.2
22 27 1.25
22 40 2.17
22 17 2.36
22 45 1.2
22 29 9.17
22 32 8.07
22 34 7.69
22 49 2.08
23 14 2.25
23 15 8.53
23 16 5.27
23 49 4.76
23 36 4.51
23 32 6.81
23 41 4.78
23 8 9.59
23 27 1.61
23 34 1.65
23 45 4.6
24 5 9.84
24 17 8.71
24 30 5.33
24 4 5.04
24 48 2.66
24 41 6.57
24 15 1.68
24 45 6.86
24 47 5.72
25 6 7.75
25 20 3.3
25 23 7.01
25 0 8.18
25 13 1.6
25 2 7.99
25 18 3.36
25 30 1.14
25 32 6.3
25 37 8.81
25 41 4.88
25 47 1.19
26 10 4.59
26 11 7.54
26 12 6.49
26 13 7.7
26 20 3.19
26 21 7.46
26 23 5.18
26 42 4.37
26 32 6.98
26 41 9.49
26 43 2.18
26 47 8.75
26 48 1.48
27 21 4.86
27 40 9.47
27 46 6.44
27 32 9.45
27 19 2.96
27 42 1.55
28 9 2.15
28 21 8.35
28 24 8.4
28 25 8.64
28 20 4.05
28 45 8.17
28 13 3.84
28 6 2.94
28 49 2.39
28 41 5.17
28 43 3.69
29 11 4.21
29 13 1.44
29 18 4.29
29 27 2.38
29 49 4.39
29 20 1.31
29 28 6.4
29 12 7.21
29 8 6.06
29 44 2.22
30 5 9.4
30 10 4.33
30 8 6.22
30 26 5.23
30 39 2.02
30 45 9.62
30 41 2.78
31 5 3.79
31 17 4.83
31 24 6.93
31 26 7.35
31 11 3.34
31 29 1.23
31 38 8.79
31 12 9.88
31 21 1.95
31 45 6.65
32 26 8.52
32 30 6.39
32 20 8.28
32 33 4.34
32 6 3.73
32 25 2.01
32 38 1.4
33 5 7.97
33 7 3.04
33 22 1.57
33 25 6.71
33 31 1.5
33 35 1.3
33 41 5.31
33 15 2.86
33 34 3.81
33 49 6.62
34 12 8.14
34 27 8.48
34 7 5.77
34 20 6.05
34 18 5.62
34 37 7.48
34 24 2.31
34 48 7.66
35 20 6.7
35 27 6.08
35 33 6.13
35 14 1.7
35 1 9.82
35 32 3.38
35 34 9.89
35 40 2.57
36 10 7.14
36 16 8.63
36 21 3.64
36 11 6.52
36 24 5.08
36 14 3.96
36 46 8.08
36 12 3.22
37 8 8.61
37 12 2.91
37 11 3.58
37 34 9.68
37 17 5.74
37 27 6.8
37 42 6.68
38 7 5.66
38 8 2.74
38 21 5.8
38 31 5.6
38 36 2.05
38 46 6.46
38 11 4.01
38 18 8.67
38 27 7.74
38 49 2.49
39 12 6.77
39 23 8.98
39 25 3.56
39 26 4.92
39 8 7.84
39 40 5.19
39 46 5.15
39 32 4.98
39 41 6.01
40 12 2.12
40 13 5.34
40 17 1.81
40 19 2.8
40 34 6.16
40 37 6.18
40 43 3.68
40 42 4.94
40 6 6.96
40 5 5.2
41 6 4.43
41 20 7.64
41 29 1.26
41 31 3.63
41 33 8.96
41 47 8.02
41 26 9.7
41 19 2.7
41 28 6.88
41 44 7.48
41 46 2.91
42 8 8.97
42 16 5.14
42 34 5.64
42 35 9.93
42 3 7.82
42 21 6.91
42 37 1.57
42 20 8.28
43 8 9.62
43 16 3.36
43 17 5.74
43 39 5.75
43 36 6.03
43 42 1.3
43 13 4.6
44 17 5.49
44 26 3.3
44 39 1.84
44 6 6.01
44 28 7.11
44 2 9.1
44 24 4.59
45 14 6.7
45 18 5.63
45 35 5.27
45 13 5.92
45 6 6.04
45 41 7.18
45 15 4.03
45 49 8.41
46 19 7.71
46 23 3.2
46 28 4.51
46 29 5.31
46 32 1.81
46 36 6.13
46 4 2.74
46 1 4.42
46 6 7.13
46 31 2.94
46 11 6.71
47 14 7.01
47 15 2.12
47 36 9.4
47 38 8.64
47 40 3.69
47 41 8.0
47 42 1.7
47 46 5.6
47 24 2.58
47 4 1.31
47 21 2.07
48 6 7.16
48 11 9.47
48 14 6.22
48 15 6.82
48 23 4.39
48 46 1.58
48 5 4.66
48 28 5.09
48 16 4.18
48 29 9.28
49 33 1.2
49 38 5.33
49 44 9.34
49 20 1.4
49 1 5.05
49 13 2.02
49 9 6.68
49 31 5.65
