0 1 1.75
0 2 3.05
0 3 8.62
0 4 4.59
0 10 2.82
0 18 4.53
0 32 3.01
0 44 9.82
1 0 7.99
1 2 3.2
1 3 4.83
1 4 7.31
1 13 5.49
1 26 5.15
1 29 2.74
1 35 1.23
1 43 7.91
1 45 1.07
1 48 5.6
2 0 4.66
2 1 7.38
2 3 6.71
2 4 7.66
2 15 2.53
2 17 8.04
2 44 7.85
2 48 6.59
3 0 8.47
3 1 8.88
3 2 3.67
3 4 2.97
3 16 3.44
3 28 4.18
3 29 6.82
3 37 6.83
3 42 9.33
4 0 8.63
4 1 5.19
4 2 8.12
4 3 9.6
4 7 2.17
4 10 6.98
4 17 8.9
4 30 2.25
4 33 4.29
4 38 8.61
5 34 4.01
5 11 9.95
5 4 9.52
5 10 4.04
5 38 8.01
5 14 6.22
5 28 9.74
6 18 2.08
6 43 8.4
6 4 5.4
6 0 7.06
6 25 3.38
6 7 3.04
6 10 6.25
6 20 7.35
6 27 5.3
6 30 7.03
6 31 9.88
6 34 2.27
6 47 4.21
7 43 6.87
7 45 9.68
7 28 9.75
7 31 4.76
7 37 8.5
7 19 7.9
7 29 1.31
7 33 2.94
7 40 8.8
8 5 2.14
8 43 3.81
8 39 3.64
8 48 7.18
8 28 6.92
8 41 6.44
8 22 8.81
8 23 4.51
8 27 4.78
8 31 2.6
8 49 2.96
9 26 5.14
9 25 1.15
9 44 3.0
9 46 5.61
9 49 1.39
9 21 9.93
10 5 3.79
10 30 8.58
10 36 1.27
10 26 2.36
10 16 7.69
10 48 1.81
10 12 1.57
10 18 1.59
10 25 9.84
10 46 4.37
11 46 5.66
11 23 9.34
11 22 9.39
11 41 6.96
11 14 3.19
11 18 1.55
11 24 9.7
11 27 2.18
11 32 5.8
11 40 5.09
12 17 9.59
12 23 7.14
12 29 4.35
12 11 9.25
12 40 7.25
13 42 4.03
13 35 1.88
13 37 4.38
13 15 7.09
13 34 3.29
13 23 9.5
13 29 1.6
13 49 7.12
14 6 9.99
14 7 1.7
14 12 6.06
14 40 7.88
14 32 8.75
14 37 8.72
14 13 8.96
14 2 1.14
14 27 6.49
14 35 8.35
15 13 9.92
15 34 5.23
15 17 9.27
15 20 7.54
15 32 1.84
15 19 1.68
15 28 7.48
16 45 9.35
16 3 9.89
16 34 6.16
16 30 1.3
16 17 7.75
16 26 3.58
16 33 1.5
16 37 3.69
16 41 7.49
16 46 1.2
17 42 3.73
17 29 5.67
17 19 2.91
17 24 4.33
17 31 1.26
17 23 7.28
17 25 5.18
17 27 1.62
17 34 5.77
18 6 6.03
18 8 7.62
18 27 3.46
18 46 3.09
18 15 4.93
18 38 5.31
18 11 6.88
18 19 5.62
18 21 6.51
18 24 4.88
18 31 8.48
18 43 9.28
18 44 4.86
19 14 4.96
19 27 2.39
19 4 4.6
19 1 3.78
19 12 6.93
19 20 2.8
19 35 2.31
20 8 6.4
20 19 6.68
20 24 9.36
20 0 5.72
20 38 8.73
20 2 9.62
20 15 8.41
20 23 1.19
20 26 4.98
20 33 7.71
20 34 1.77
20 36 2.22
20 41 5.63
21 6 2.1
21 9 2.63
21 10 3.21
21 26 7.51
21 32 3.94
21 22 9.06
21 44 5.85
21 5 8.89
21 34 7.92
21 38 2.92
21 47 9.81
22 8 2.7
22 10 2.15
22 12 5.95
22 19 4.39
22 18 2.65
22 37 7.11
22 40 5.08
22 24 3.56
22 32 8.64
22 43 8.05
22 45 3.1
23 17 2.05
23 16 9.1
23 38 9.49
23 31 2.48
23 37 8.87
24 14 3.83
24 15 1.48
24 8 3.34
24 29 6.04
24 3 7.13
24 21 2.88
24 34 8.17
24 40 7.86
24 42 9.45
24 44 2.77
25 11 1.33
25 20 5.33
25 0 9.16
25 29 7.82
25 22 4.26
25 47 4.31
25 4 9.04
25 30 6.62
25 39 5.28
26 25 3.51
26 5 2.16
26 14 4.65
26 7 2.01
26 45 3.68
26 47 5.03
26 31 7.01
26 39 3.36
26 48 4.69
27 5 8.29
27 11 6.52
27 22 6.91
27 26 4.92
27 2 8.18
27 37 1.82
27 21 9.94
27 1 8.14
27 39 7.79
27 32 2.12
28 13 2.86
28 22 8.74
28 33 1.25
28 10 4.06
28 16 8.28
28 48 3.63
28 6 8.86
28 36 4.49
28 45 7.67
29 25 8.71
29 28 4.9
29 17 8.53
29 7 1.58
29 9 8.6
29 2 6.57
29 37 8.79
29 39 4.94
30 12 6.7
30 14 1.37
30 20 2.07
30 8 1.1
30 34 7.74
30 26 6.8
30 41 9.2
30 40 6.27
30 32 1.74
30 47 6.01
31 7 8.24
31 16 6.6
31 21 4.5
31 5 7.7
31 33 5.65
31 10 6.3
31 45 6.65
31 0 7.16
31 39 7.44
31 49 6.46
32 9 2.28
32 43 3.22
32 23 6.81
32 45 6.31
32 44 9.17
32 47 7.76
32 36 3.11
32 46 5.2
33 6 5.05
33 12 7.84
33 14 8.97
33 24 1.34
33 46 7.46
33 42 1.4
33 47 8.77
33 40 6.86
33 30 4.25
33 38 3.43
33 41 8.07
34 30 5.74
34 1 2.57
34 0 5.04
34 3 6.37
34 38 6.18
34 15 5.75
34 36 5.27
34 44 3.96
35 5 4.05
35 6 2.02
35 9 3.87
35 18 6.13
35 26 5.34
35 8 4.43
35 30 7.21
35 7 6.95
35 45 6.17
35 15 1.44
35 36 1.95
35 41 6.77
36 11 5.24
36 15 7.36
36 28 3.65
36 18 1.61
36 31 3.61
36 37 2.38
36 21 2.49
36 42 7.97
37 21 4.58
37 22 5.13
37 12 6.15
37 30 5.52
37 33 4.34
37 23 9.87
37 42 9.29
37 48 8.0
38 11 2.78
38 13 3.84
38 16 3.74
38 23 6.05
38 1 3.49
38 20 8.67
38 4 7.59
38 49 9.47
39 7 7.56
39 15 6.39
39 16 6.08
39 21 1.04
39 35 8.98
39 28 6.74
39 4 4.42
39 26 8.08
39 6 8.52
39 38 2.66
39 42 7.64
39 45 6.41
39 48 1.65
39 49 5.92
40 11 8.02
40 13 5.17
40 32 5.64
40 14 5.58
40 46 2.58
40 36 3.3
40 6 9.4
40 2 1.44
41 18 7.67
41 33 9.74
41 23 5.3
41 13 1.6
41 10 3.94
41 44 9.84
41 43 1.37
41 46 6.13
41 49 9.1
42 9 7.75
42 22 6.87
42 24 8.86
42 29 9.82
42 6 7.13
42 12 3.56
42 34 7.06
42 8 2.39
43 5 7.38
43 17 2.66
43 35 1.77
43 37 7.88
43 38 6.39
43 39 7.09
43 24 4.93
43 33 2.78
43 7 6.59
43 0 5.24
43 25 8.5
44 8 1.1
44 31 7.71
44 38 5.95
44 7 7.35
44 29 7.99
44 3 9.75
44 11 2.57
45 19 3.65
45 24 4.31
45 40 9.28
45 4 7.56
45 25 6.77
45 2 5.64
45 5 1.23
45 14 3.01
46 16 5.77
46 17 5.15
46 30 2.65
46 33 5.28
46 39 6.86
46 10 5.13
46 29 6.41
46 15 4.37
46 11 4.59
47 9 3.69
47 17 3.22
47 41 3.09
47 33 7.48
47 23 4.43
47 35 8.88
47 18 5.58
47 15 7.21
48 8 8.29
48 14 6.57
48 15 6.6
48 40 4.01
48 47 4.96
48 39 5.65
48 13 4.26
48 16 3.1
48 22 6.16
49 20 9.7
49 25 5.23
49 46 1.62
49 16 9.99
49 35 2.58
49 38 9.95
49 37 5.74
49 34 9.49
