0 1 8.07
0 2 2.92
0 3 8.58
0 4 5.75
0 6 2.17
0 48 8.74
1 0 3.2
1 2 8.0
1 3 2.38
1 4 4.42
1 11 1.65
1 12 9.25
1 13 6.18
1 21 2.27
1 32 7.03
1 38 4.88
1 47 9.94
1 48 2.74
1 49 6.91
2 0 2.31
2 1 9.88
2 3 9.04
2 4 2.63
2 19 6.95
2 29 6.96
3 0 7.36
3 1 8.88
3 2 9.7
3 4 7.69
3 26 9.16
3 29 8.29
3 35 6.98
3 36 5.15
3 37 4.96
3 40 2.91
4 0 8.96
4 1 2.36
4 2 3.56
4 3 9.89
4 8 5.77
4 25 9.34
4 37 5.04
4 44 2.7
5 0 6.59
5 6 1.82
5 35 7.62
5 19 4.43
5 48 3.74
5 14 6.49
5 21 6.57
5 34 2.01
5 36 9.33
5 49 5.19
6 5 6.93
6 47 8.87
6 2 2.07
6 43 3.09
6 39 4.83
6 42 5.49
6 9 4.78
6 10 2.65
6 15 4.18
6 19 4.92
6 22 6.8
6 38 8.05
7 5 5.05
7 45 2.16
7 28 6.86
7 12 1.57
7 25 1.23
7 8 6.77
7 14 5.66
7 16 9.62
7 30 8.52
7 33 7.46
8 17 2.25
8 10 5.62
8 29 7.56
8 32 8.64
8 28 1.95
8 18 3.11
8 30 5.14
9 6 2.77
9 29 6.01
9 47 7.06
9 5 3.84
9 17 4.94
9 4 4.51
9 24 3.29
9 27 4.29
9 31 2.49
9 33 7.54
9 37 3.63
9 42 4.53
9 43 3.19
10 11 5.65
10 27 7.66
10 6 6.71
10 12 3.78
10 41 8.01
10 24 4.34
11 36 7.11
11 3 7.51
11 38 8.14
11 2 2.6
11 15 5.08
11 13 6.22
11 16 1.34
11 18 9.28
12 27 5.4
12 42 2.58
12 13 2.05
12 48 7.75
12 38 7.86
12 17 7.9
12 18 9.2
12 20 6.15
12 30 3.73
12 40 1.27
12 41 3.65
13 20 1.15
13 29 8.9
13 9 5.17
13 28 8.61
13 34 8.28
13 40 9.27
13 41 6.16
13 43 1.26
13 45 1.5
14 5 5.23
14 11 9.36
14 4 8.5
14 1 3.36
14 45 4.76
14 3 6.08
14 21 7.99
14 29 5.61
14 33 2.48
15 49 8.75
15 10 4.05
15 0 2.88
15 35 4.04
15 9 3.04
15 24 6.88
15 46 9.75
16 6 3.38
16 26 4.5
16 48 6.52
16 38 7.38
16 44 6.25
16 11 9.49
16 23 1.58
16 29 9.17
17 9 8.53
17 16 8.77
17 39 5.03
17 4 7.97
17 5 8.79
17 11 9.95
17 34 3.44
17 41 5.13
18 7 6.05
18 9 6.92
18 12 5.67
18 43 5.72
18 1 5.58
18 0 9.35
18 37 6.39
18 40 8.02
18 31 1.44
18 41 7.31
18 44 5.27
18 46 6.37
19 10 8.67
19 13 3.05
19 24 8.72
19 8 9.47
19 26 1.84
19 39 9.93
19 31 4.58
19 21 6.62
19 38 6.65
20 16 4.33
20 40 7.18
20 8 7.25
20 3 9.29
20 28 7.76
20 47 6.46
20 24 7.28
20 39 1.07
20 49 1.74
21 20 9.92
21 45 3.83
21 13 5.34
21 32 1.62
21 6 1.68
21 34 7.74
21 36 2.1
21 42 4.31
21 49 8.6
22 11 1.7
22 41 8.41
22 20 6.83
22 26 9.84
22 0 1.33
22 35 3.64
22 27 8.63
22 48 1.2
23 7 8.86
23 20 1.59
23 10 5.63
23 16 4.38
23 29 1.3
23 43 8.8
23 37 5.24
23 44 6.13
24 16 4.39
24 22 9.4
24 23 6.6
24 4 3.46
24 31 3.61
24 34 4.9
24 30 8.97
24 43 6.44
24 45 6.3
25 12 5.33
25 19 7.64
25 32 7.79
25 21 1.48
25 43 8.47
25 4 1.75
25 27 2.28
